id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
12129,1980-06-25,Herbie Goes Bananas,Herbie Goes Bananas,Herbie Collection,12087,0,18000000,93,13.815,5.2,226,False,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/yfhSkmOHOdL0QfajTo1ZuOTDuHH.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Yes, We Have A Bananza!",The adorable little VW helps its owners break up a counterfeiting ring in Mexico.,tt0080861,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
14140,1977-06-24,Herbie Goes to Monte Carlo,Herbie Goes to Monte Carlo,Herbie Collection,12087,0,29000000,105,16.001,5.9,315,False,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/yfhSkmOHOdL0QfajTo1ZuOTDuHH.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Love Bug falls 'hood-over-wheels' for a classy chassis!,"Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. But thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back.",tt0076137,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
14136,1968-12-23,The Love Bug,The Love Bug,Herbie Collection,12087,0,51264022,107,19.101,6.531,585,False,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/yfhSkmOHOdL0QfajTo1ZuOTDuHH.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Herbie will honk his way into your heart.,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of its own, not realizing Herbie's worth until a sneaky rival plots to steal him.",tt0064603,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
32643,1997-11-29,The Love Bug,The Love Bug,Herbie Collection,12087,0,0,88,8.285,5.6,138,False,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/yfhSkmOHOdL0QfajTo1ZuOTDuHH.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 670, 'logo_path': '/rRGi5UkwvdOPSfr5Xf42RZUsYgd.png', 'name': 'Walt Disney Television', 'origin_country': 'US'}, {'id': 15943, 'logo_path': None, 'name': 'ZM Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Herbie's Back In A Brand-New Movie!,"The inimitable VW Beetle is losing all his races and destined for the scrap heap until mechanic Hank takes him over and gives him a new lease of life. Soon, Herbie is winning again, to the fury of his previous owner, who builds a menacing black bug to challenge Herbie to the ultimate race.",tt0119571,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
11631,2008-07-03,Mamma Mia!,Mamma Mia!,Mamma Mia! Collection,458558,52000000,609841637,108,29.064,6.979,6508,False,"{'id': 458558, 'name': 'Mamma Mia! Collection', 'poster_path': '/xRbDA4Ys0Y2Bvbnme02fVBwMWFe.jpg', 'backdrop_path': '/8lmFjt0Lord5vl6iGx3fRlZrBuN.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 34441, 'logo_path': None, 'name': 'Littlestar', 'origin_country': 'GB'}, {'id': 4171, 'logo_path': '/cdwjRVcXP9zws9gkiim0KkBNs9N.png', 'name': 'Playtone', 'origin_country': 'US'}, {'id': 2655, 'logo_path': None, 'name': 'Internationale Filmproduktion Richter', 'origin_country': 'DE'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,A mother. A daughter. Three possible fathers. A trip down the aisle you'll never forget.,"Donna Sheridan, an independent, single mother who owns a small hotel on a Greek island, is preparing for her daughter's wedding, along with the help of her two old friends, Tanya and Rosie. Meanwhile Sophie, the spirited bride, has a plan. She secretly invites three of her mother's ex-lovers - Sam, Harry, and Bill - in hope of finding her biological father and having him escort her down the aisle on her big day.",tt0795421,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
458423,2018-07-09,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,Mamma Mia! Collection,458558,75000000,395607854,114,25.31,7.099,3334,False,"{'id': 458558, 'name': 'Mamma Mia! Collection', 'poster_path': '/xRbDA4Ys0Y2Bvbnme02fVBwMWFe.jpg', 'backdrop_path': '/8lmFjt0Lord5vl6iGx3fRlZrBuN.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 34441, 'logo_path': None, 'name': 'Littlestar', 'origin_country': 'GB'}, {'id': 4171, 'logo_path': '/cdwjRVcXP9zws9gkiim0KkBNs9N.png', 'name': 'Playtone', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Discover how it all began.,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",tt6911608,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9885,2005-09-16,Wolf Creek,Wolf Creek,Wolf Creek Collection,268098,1000000,30894796,104,18.754,6.233,1155,False,"{'id': 268098, 'name': 'Wolf Creek Collection', 'poster_path': '/kiC5GWOCFR802xPBN6w1brEtuEW.jpg', 'backdrop_path': '/2h8BYbYpSDRicQM0BYHdCpywGgK.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}, {'id': 6016, 'logo_path': None, 'name': '403 Productions', 'origin_country': ''}, {'id': 6017, 'logo_path': None, 'name': 'True Crime Channel', 'origin_country': ''}, {'id': 7337, 'logo_path': None, 'name': 'Mushroom Pictures', 'origin_country': 'AU'}]","[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The thrill is in the hunt.,"Stranded backpackers in remote Australia fall prey to a murderous bushman, who offers to fix their car, then takes them captive.",tt0416315,"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
199534,2013-08-30,Wolf Creek 2,Wolf Creek 2,Wolf Creek Collection,268098,8000000,9630444,106,14.124,6.425,643,False,"{'id': 268098, 'name': 'Wolf Creek Collection', 'poster_path': '/kiC5GWOCFR802xPBN6w1brEtuEW.jpg', 'backdrop_path': '/2h8BYbYpSDRicQM0BYHdCpywGgK.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 33439, 'logo_path': None, 'name': 'True Crime Australia', 'origin_country': ''}, {'id': 19010, 'logo_path': None, 'name': 'Emu Creek Pictures', 'origin_country': 'AU'}, {'id': 21379, 'logo_path': None, 'name': 'Duo Art Productions', 'origin_country': ''}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The outback can be crazy this time of year.,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina and Paul visit the notorious Wolf Creek Crater.  Their dream Outback adventure soon becomes a horrific reality when they encounter the site's most infamous local, the last man any traveller to the region ever wants to meet—Mick Taylor.  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland.",tt2004432,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",en
347196,,Wolf Creek 3,Wolf Creek 3,Wolf Creek Collection,268098,0,0,0,7.789,0.0,0,False,"{'id': 268098, 'name': 'Wolf Creek Collection', 'poster_path': '/kiC5GWOCFR802xPBN6w1brEtuEW.jpg', 'backdrop_path': '/2h8BYbYpSDRicQM0BYHdCpywGgK.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 131462, 'logo_path': None, 'name': 'Universum International Media Networks', 'origin_country': ''}, {'id': 131463, 'logo_path': None, 'name': 'GBC Production', 'origin_country': ''}, {'id': 66595, 'logo_path': None, 'name': 'Sky Productions', 'origin_country': ''}, {'id': 19010, 'logo_path': None, 'name': 'Emu Creek Pictures', 'origin_country': 'AU'}, {'id': 200154, 'logo_path': None, 'name': 'Architect', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,Welcome back to the nightmare,"A family of American tourists wander innocently into Taylor's hunting grounds. When the parents sacrifice themselves to save their children, the kids find themselves alone, lost and hunted in the vast Australian wilderness.",tt4776944,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",en
28682,1977-01-05,Emanuelle in America,Emanuelle in America,Black Emanuelle Collection,227140,0,0,100,12.506,5.162,68,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]","[{'id': 41789, 'logo_path': None, 'name': 'New Film Production', 'origin_country': 'IT'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The bare black Emanuelle in the decadent West!,"In search of a good story, globe-trotting photojournalist Emanuelle meets up with an ex-prizefighter who tips her off about a rich pervert who recruits girls for his own private harem based on their astrological signs.",tt0074473,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
28574,1982-09-09,Violenza in un carcere femminile,Violence in a Women's Prison,Black Emanuelle Collection,227140,0,0,98,7.906,5.9,57,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'id': 1639, 'logo_path': None, 'name': 'Les Films Jacques Leitienne', 'origin_country': 'FR'}, {'id': 4835, 'logo_path': None, 'name': 'Beatrice Film', 'origin_country': ''}, {'id': 32208, 'logo_path': None, 'name': 'Imp.Ex.Ci.', 'origin_country': 'FR'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"The strong ones take, the weak ones give.","Laura Kendall, also known as Emanuelle, arrives at a remote prison with a long, fictional rap sheet that will allow her to go undercover to report on the cruelties behind bars.",tt0084869,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",it
45233,1983-05-06,Blade Violent - I violenti,Women's Prison Massacre,Black Emanuelle Collection,227140,0,0,88,23.222,4.6,59,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]","[{'id': 76443, 'logo_path': None, 'name': 'Les Films de Chauvin', 'origin_country': ''}, {'id': 4835, 'logo_path': None, 'name': 'Beatrice Film', 'origin_country': ''}, {'id': 32208, 'logo_path': None, 'name': 'Imp.Ex.Ci.', 'origin_country': 'FR'}, {'id': 1639, 'logo_path': None, 'name': 'Les Films Jacques Leitienne', 'origin_country': 'FR'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The killing never stops...,"Emanuelle is framed by a corrupt D.A. while investigating a drug smuggling operation and has to tough it out under lock and key, dealing with a strict warden and abusive guards.",tt0085250,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",it
40132,1978-04-20,La via della prostituzione,Emanuelle and the White Slave Trade,Black Emanuelle Collection,227140,0,0,89,25.775,4.9,41,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4787, 'logo_path': None, 'name': 'Gico Cinematografica S.r.L.', 'origin_country': ''}, {'id': 1501, 'logo_path': None, 'name': 'Flora Film', 'origin_country': 'IT'}, {'id': 218124, 'logo_path': None, 'name': 'Fulvia Cinematografica', 'origin_country': ''}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Emanuelle as you'll never see her again!,"Emanuelle returns to Kenya, trying to get an interview with a foreign gangster who's taken refuge in the African countryside while still operating an international criminal network.",tt0076878,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
28325,1977-09-16,Emanuelle - Perché violenza alle donne?,Emanuelle Around the World,Black Emanuelle Collection,227140,0,0,102,12.207,5.7,54,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'id': 77369, 'logo_path': None, 'name': 'Embassy Productions', 'origin_country': 'IT'}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Emanuelle's back to take you places you've never been before!,"Intrepid photojournalist Emanuelle arrives in San Francisco, where she briefly meets up with fellow journalist -- and fellow feminist -- Cora Norman, before being whisked off to India to investigate a guru con artist.",tt0075987,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
28324,1977-10-21,Emanuelle e gli ultimi cannibali,Emanuelle and the Last Cannibals,Black Emanuelle Collection,227140,0,0,93,15.16,5.089,101,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]","[{'id': 1501, 'logo_path': None, 'name': 'Flora Film', 'origin_country': 'IT'}, {'id': 4787, 'logo_path': None, 'name': 'Gico Cinematografica S.r.L.', 'origin_country': ''}, {'id': 218124, 'logo_path': None, 'name': 'Fulvia Cinematografica', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,That Emanuelle girl is back more EROTIC & EXOTIC than ever.,Intrepid photographer Emanuelle is taken deep into the Amazonian jungle to search for a cannibalistic tribe long believed to be extinct.,tt0075984,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
40348,1975-11-27,Emanuelle nera,Black Emanuelle,Black Emanuelle Collection,227140,0,0,96,17.91,4.922,83,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 41819, 'logo_path': None, 'name': 'San Nicola Produzione Cinematografica', 'origin_country': 'IT'}, {'id': 28535, 'logo_path': None, 'name': 'Emaus Films S.A.', 'origin_country': 'ES'}, {'id': 1526, 'logo_path': None, 'name': 'Flaminia Produzioni Cinematografiche', 'origin_country': 'IT'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A NEW EXPERIENCE IN SENSUALITY. No one is ever the same after ...,"Internationally-renowned photographer Mae Jordan, professionally known as 'Emanuelle', is hired by a wealthy British expat to go to Nairobi to shoot the ruins and wildlife. While there, she explores sexual situations with her hosts and their friends.",tt0072930,"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",it
90119,1976-07-31,Emanuelle nera n. 2,Black Emanuelle 2,Black Emanuelle Collection,227140,0,0,91,6.309,4.583,18,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]","[{'id': 41819, 'logo_path': None, 'name': 'San Nicola Produzione Cinematografica', 'origin_country': 'IT'}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Her magnificent body drove men mad with desire!,"Fashion model Emanuelle is experiencing psychotic freakout every time she has sex. Haunted by memories of sexual abuse from the men in her life, including her father, she turns to Dr. Gardner, who offers help while she resides at his mental health center.",tt0074474,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
59068,1977-08-10,Suor Emanuelle,Sister Emanuelle,Black Emanuelle Collection,227140,0,0,92,14.138,5.2,47,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]","[{'id': 57000, 'logo_path': None, 'name': 'MEN Cinematografica', 'origin_country': ''}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,She sought refuge from her unquenchable thirst for love,"Sister Emanuelle and Sister Nanà go to meet Mr. Cazzabriga, who has a problem: his wild-child daughter, Monica, who he wants to send to a Catholic school to remove her from temptations around the house.",tt0078344,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
158618,1978-05-17,Emanuelle e le porno notti nel mondo n. 2,Emanuelle and the Porno Nights of the World N. 2,Black Emanuelle Collection,227140,0,0,83,10.543,5.1,18,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 12723, 'logo_path': None, 'name': 'Sorgente Cinematografica', 'origin_country': ''}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Crazy, Crazy World.",Emanuelle hosts this peculiar sexploitation Mondo film that looks at several examples of bizarre sexual behavior.,tt0077494,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
407742,1978-04-20,Le notti porno nel mondo nº 2,Sexy Night Report n. 2,Black Emanuelle Collection,227140,0,0,94,11.904,6.7,19,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}]","[{'id': 12722, 'logo_path': None, 'name': 'Esagono Cinematografica', 'origin_country': ''}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,A sexy stewardess returns from a flight and is greeted by an anxious reporter who wants to hear all about her erotic adventures.,tt0177053,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
39965,1976-05-07,Emanuelle nera: Orient reportage,Emanuelle in Bangkok,Black Emanuelle Collection,227140,0,0,94,8.753,4.5,50,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 41819, 'logo_path': None, 'name': 'San Nicola Produzione Cinematografica', 'origin_country': 'IT'}, {'id': 1526, 'logo_path': None, 'name': 'Flaminia Produzioni Cinematografiche', 'origin_country': 'IT'}, {'id': 5052, 'logo_path': None, 'name': 'Kristal Film', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,She's hotter than ever!,"A reporter travels the world's hot spots, looking for lurid stories that usually involve her sexual participation in gaining those behind-the-scenes exclusives.",tt0074478,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
158611,1977-12-20,Le notti porno nel mondo,Sexy Night Report,Black Emanuelle Collection,227140,0,0,88,7.478,4.7,16,False,"{'id': 227140, 'name': 'Black Emanuelle Collection', 'poster_path': '/sTV9ipPFFU8j7H7vqCic8VnTcRy.jpg', 'backdrop_path': '/ceX5Y46RTjC628xk08b6mnEetMn.jpg'}","[{'id': 18, 'name': 'Drama'}]","[{'id': 12722, 'logo_path': None, 'name': 'Esagono Cinematografica', 'origin_country': ''}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,"Laura Gemser, as Emanuelle, takes viewers on a worldwide perv vacation and introduces footage of bizarre sexual behavior and performances in the style of a Mondo movie.",tt0076469,"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",it
168530,2014-01-07,Ride Along,Ride Along,Ride Along Collection,376650,25000000,153997819,99,17.07,6.255,2234,False,"{'id': 376650, 'name': 'Ride Along Collection', 'poster_path': '/7bjrke8mdxWG3PnFgvipbEOhc0Q.jpg', 'backdrop_path': '/3ZX5hvXjMxWJ5joyJxmWJT5nZDo.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1309, 'logo_path': '/gdsheJrD3lznh3O2qEPBDn54Anq.png', 'name': 'Rainforest Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/5MYE96QiE5a5oFhXxFb4y8ILSpw.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 2780, 'logo_path': '/hgdyY2exOpOXG3EkQR8WsUAUNBZ.png', 'name': 'Cube Vision', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Propose to this cop's sister? Rookie mistake.,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",tt1408253,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
323675,2016-01-14,Ride Along 2,Ride Along 2,Ride Along Collection,376650,40000000,124827316,102,21.382,6.251,1663,False,"{'id': 376650, 'name': 'Ride Along Collection', 'poster_path': '/7bjrke8mdxWG3PnFgvipbEOhc0Q.jpg', 'backdrop_path': '/3ZX5hvXjMxWJ5joyJxmWJT5nZDo.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 83397, 'logo_path': None, 'name': 'Reel Chefs Catering', 'origin_country': ''}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 49968, 'logo_path': '/gz2hSoMkvMJdTMgCLFGRJErPwXY.png', 'name': 'Will Packer Productions', 'origin_country': 'US'}, {'id': 2780, 'logo_path': '/hgdyY2exOpOXG3EkQR8WsUAUNBZ.png', 'name': 'Cube Vision', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The brothers-in-law are back,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",tt2869728,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
