,id,release_date,original_title,title,Wikipedia movie ID
798,27331,1973-09-19,Charley Varrick,Charley Varrick,849594
799,7510,2006-10-27,Running with Scissors,Running with Scissors,2352397
800,10242,1962-10-31,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,1917925
801,3019,1931-12-24,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,144774
802,990,1961-09-25,The Hustler,The Hustler,9309429
803,11064,1985-05-22,Brewster's Millions,Brewster's Millions,6312980
804,2486,2006-12-14,Eragon,Eragon,1571097
805,19,1927-02-06,Metropolis,Metropolis,49696
806,833425,2022-02-24,No Exit,No Exit,68076726
807,97370,2014-03-14,Under the Skin,Under the Skin,39502001
808,754800,2020-11-11,Was wir wollten,What We Wanted,65699577
809,272693,2015-02-20,The DUFF,The DUFF,44062548
810,31967,2010-02-09,Dante's Inferno: An Animated Epic,Dante's Inferno: An Animated Epic,25744220
811,10949,1948-06-28,Oliver Twist,Oliver Twist,626916
812,42006,1988-10-10,红高粱,Red Sorghum,1815818
813,90369,2012-09-19,Now Is Good,Now Is Good,32603742
814,306952,2015-09-18,Naomi and Ely's No Kiss List,Naomi and Ely's No Kiss List,47432915
815,294793,2022-04-08,All the Old Knives,All the Old Knives,65343667
816,2112,1999-02-05,Payback,Payback,1880706
817,28740,2004-08-13,Black Friday,Black Friday,2399020
818,157847,2014-04-11,Joe,Joe,42122498
819,16373,1944-02-24,The Uninvited,The Uninvited,7675727
820,49021,2011-09-22,Killer Elite,Killer Elite,27485441
821,472674,2019-09-12,The Goldfinch,The Goldfinch,51121563
822,654074,2021-02-21,Ninjababy,Ninjababy,66672156
823,6075,1993-11-10,Carlito's Way,Carlito's Way,692661
824,466622,2020-01-31,The Rhythm Section,The Rhythm Section,54930133
825,60307,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,30311716
826,531876,2020-06-24,The Outpost,The Outpost,60264972
827,5491,2000-05-12,Battlefield Earth,Battlefield Earth,6976850
828,11620,1951-11-08,Quo Vadis,Quo Vadis,154790
829,16372,1961-12-15,The Innocents,The Innocents,1899307
830,4412,1958-03-11,Les Misérables,Les Misérables,16679395
831,449132,2017-07-28,君の膵臓をたべたい,Let Me Eat Your Pancreas,55282603
832,448565,2018-07-05,The Child in Time,The Child in Time,54303028
833,351694,2015-07-10,西游记之大圣归来,Monkey King: Hero Is Back,47285272
834,14694,2003-09-11,The Snow Walker,The Snow Walker,4966348
835,291084,2009-02-28,Red Riding: The Year of Our Lord 1980,Red Riding: The Year of Our Lord 1980,2134246
836,9481,1999-11-04,The Bone Collector,The Bone Collector,2023704
837,3175,1975-12-18,Barry Lyndon,Barry Lyndon,4227
838,1078642,2023-11-16,Bihter,Bihter: A Forbidden Passion,21634729
839,691683,2022-03-18,Cheaper by the Dozen,Cheaper by the Dozen,64762204
840,9693,2006-09-22,Children of Men,Children of Men,3793631
841,31357,1995-12-22,Waiting to Exhale,Waiting to Exhale,972970
842,348668,2016-03-03,Flaskepost fra P,A Conspiracy of Faith,53947725
843,2118,1997-09-19,L.A. Confidential,L.A. Confidential,142457
844,9061,1995-02-17,Just Cause,Just Cause,2529009
845,553610,2018-11-30,機動戦士ガンダムNT,Mobile Suit Gundam Narrative,57219597
846,10734,1979-06-22,Escape from Alcatraz,Escape from Alcatraz,1707516
847,138,1931-02-12,Dracula,Dracula,1046559
848,12634,2004-01-30,The Big Bounce,The Big Bounce,1188824
849,115348,2013-08-14,Paranoia,Paranoia,36423358
850,591274,2021-07-08,Fear Street: 1978,Fear Street: 1978,66487281
851,26578,1985-01-25,The Falcon and the Snowman,The Falcon and the Snowman,1388850
852,17917,1968-09-26,Oliver!,Oliver!,4836572
853,465136,2018-02-22,Every Day,Every Day,54492520
854,22971,2010-02-04,Dear John,Dear John,20898157
855,19101,1995-05-10,A Little Princess,A Little Princess,3343617
856,66027,1969-09-13,Women in Love,Women in Love,217800
857,10437,1992-12-10,The Muppet Christmas Carol,The Muppet Christmas Carol,1131832
858,25842,1938-12-16,A Christmas Carol,A Christmas Carol,1298541
859,1629,1967-08-30,La Chinoise,La Chinoise,2332592
860,504562,2019-10-31,Motherless Brooklyn,Motherless Brooklyn,56506187
861,10057,1993-11-11,The Three Musketeers,The Three Musketeers,1962913
862,10329,1995-06-09,Congo,Congo,961437
863,14696,1953-03-26,雨月物語,Ugetsu,1975933
864,28914,1947-05-22,Repeat Performance,Repeat Performance,2265234
865,334517,2016-09-19,The Siege of Jadotville,The Siege of Jadotville,51623628
866,472516,2016-12-17,好きになるその瞬間を。～告白実行委員会～,The Moment You Fall in Love,1359467
867,9314,1984-11-09,Nineteen Eighty-Four,Nineteen Eighty-Four,14254136
868,45019,1997-10-10,Washington Square,Washington Square,14137409
869,134,2000-08-30,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",194349
870,404378,2016-11-04,A Street Cat Named Bob,A Street Cat Named Bob,48943158
871,757,1964-03-01,Murder Most Foul,Murder Most Foul,3745503
872,11868,1958-05-22,Dracula,Dracula,651538
873,141043,2014-03-20,A Long Way Down,A Long Way Down,39393624
874,285024,2015-05-29,Heaven Knows What,Heaven Knows What,46825882
875,522927,2022-07-01,The Forgiven,The Forgiven,57338621
876,37308,1969-03-26,100 Rifles,100 Rifles,1843039
877,82654,2013-01-31,Warm Bodies,Warm Bodies,33280854
878,121642,2012-09-13,Venuto al mondo,Twice Born,37045050
879,425336,2017-10-12,Loving Pablo,Loving Pablo,54920436
880,655424,2020-10-21,The Snail and the Whale,The Snail and the Whale,65758788
881,1122634,2023-09-13,赤ずきん、旅の途中で死体と出会う。,Once Upon a Crime,75012446
882,16672,1964-02-15,砂の女,Woman in the Dunes,1146094
883,31152,1951-12-13,On Dangerous Ground,On Dangerous Ground,1364751
884,628534,2021-01-13,The White Tiger,The White Tiger,59560642
885,1137142,2023-12-01,怪物の木こり,Lumberjack the Monster,77054696
886,26275,2004-05-29,下妻物語,Kamikaze Girls,3024228
887,375366,2016-09-23,The Girl with All the Gifts,The Girl with All the Gifts,47134222
888,274109,2015-12-25,Palmeras en la nieve,Palm Trees in the Snow,48914911
889,10312,1998-12-25,Patch Adams,Patch Adams,1231877
890,11889,2001-12-14,Iris,Iris,184158
891,2926,1973-12-11,The Three Musketeers,The Three Musketeers,2179813
892,11524,1981-03-27,Thief,Thief,1330774
893,487558,2018-08-09,BlacKkKlansman,BlacKkKlansman,55676624
894,431821,2017-06-17,劇場版 魔法科高校の劣等生 星を呼ぶ少女,The Irregular at Magic High School: The Girl Who Summons the Stars,53493969
895,31962,1992-01-31,Shining Through,Shining Through,11728170
896,16716,1999-12-05,A Christmas Carol,A Christmas Carol,3526088
897,43236,1957-12-13,Peyton Place,Peyton Place,896395
898,532408,2023-05-31,The Boogeyman,The Boogeyman,69169833
899,11307,1982-08-13,The World According to Garp,The World According to Garp,8202728
900,14170,1988-06-03,Funny Farm,Funny Farm,6899017
901,26320,2009-08-26,Taking Woodstock,Taking Woodstock,18673551
902,354743,2015-09-06,Lady Chatterley's Lover,Lady Chatterley's Lover,47584934
903,881500,2021-12-11,A Christmas Miracle for Daisy,A Christmas Miracle for Daisy,29678562
904,413518,2019-12-19,Pinocchio,Pinocchio,61293071
905,32081,1984-06-22,The Pope of Greenwich Village,The Pope of Greenwich Village,4041425
906,500840,2020-08-28,I'm Thinking of Ending Things,I'm Thinking of Ending Things,59237086
907,405177,2019-08-16,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",54517465
908,1714,1966-09-07,Fahrenheit 451,Fahrenheit 451,3949692
909,576071,2019-03-21,Unplanned,Unplanned,59734915
910,890980,2022-10-06,Los renglones torcidos de Dios,God's Crooked Lines,69254674
911,63375,2011-04-14,Generation П,Generation P,31513300
912,10671,1970-03-25,Airport,Airport,99459
913,7007,1993-07-30,Rising Sun,Rising Sun,1840870
914,93,1959-07-01,Anatomy of a Murder,Anatomy of a Murder,92684
915,28391,1928-04-09,Street Angel,Street Angel,171990
916,786705,2021-09-22,Confissões de uma Garota Excluída,Confessions of an Invisible Girl,68797402
917,11943,1972-09-10,Jeremiah Johnson,Jeremiah Johnson,649482
918,291867,2019-09-19,Zeroville,Zeroville,44208125
919,10110,1987-12-09,Empire of the Sun,Empire of the Sun,146077
920,364324,2015-09-30,九层妖塔,Chronicles of the Ghostly Tribe,47724301
921,443463,2018-06-29,Leave No Trace,Leave No Trace,56336978
922,157825,2014-08-14,White Bird in a Blizzard,White Bird in a Blizzard,38731711
923,505379,2020-10-16,Rebecca,Rebecca,59056554
924,96724,2012-09-06,Anna Karenina,Anna Karenina,32832973
925,250734,2015-04-23,Far from the Madding Crowd,Far from the Madding Crowd,41440226
926,414190,2017-01-27,iBoy,iBoy,7932133
927,7364,2005-04-06,Sahara,Sahara,1524536
928,997086,2023-12-08,劇場版 乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,My Next Life as a Villainess: All Routes Lead to Doom! The Movie,71856957
929,366630,2015-12-06,The Bridge,The Bridge,43117078
930,740441,2023-02-17,스마트폰을 떨어뜨렸을 뿐인데,Unlocked,72741408
931,159932,2013-09-19,A Single Shot,A Single Shot,40047123
932,3176,2000-12-16,バトル・ロワイアル,Battle Royale,304692
933,414425,2017-11-16,Mudbound,Mudbound,50355187
934,9463,1985-12-21,バンパイアハンターD,Vampire Hunter D,5162931
935,2323,1989-04-21,Field of Dreams,Field of Dreams,129524
936,19840,2009-07-10,"I Love You, Beth Cooper","I Love You, Beth Cooper",15644478
937,532067,2019-08-30,映画 この素晴らしい世界に祝福を！紅伝説,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,61805397
938,43807,1940-07-05,"All This, and Heaven Too","All This, and Heaven Too",62687
939,15927,1984-12-14,A Passage to India,A Passage to India,3600424
940,2043,2001-04-06,Along Came a Spider,Along Came a Spider,10071292
941,511322,2019-11-08,The Good Liar,The Good Liar,56821638
942,467936,2018-08-01,The Children Act,The Children Act,53072753
943,776821,2021-10-08,Las leyes de la frontera,Outlaws,68869657
944,460059,2018-01-03,Burn Out,Burn Out,61141464
945,456154,2018-03-28,Croc-Blanc,White Fang,64365104
946,4497,1962-04-01,Viridiana,Viridiana,2270205
947,30060,1982-10-01,The Plague Dogs,The Plague Dogs,2411105
948,390062,2017-06-27,Jungle,Jungle,52695829
949,74945,2011-09-21,La Nouvelle Guerre des boutons,War of the Buttons,4893989
950,577,1995-09-22,To Die For,To Die For,284619
951,12684,1937-01-08,Sabotage,Sabotage,247098
952,638985,2022-04-30,KKN di Desa Penari,"KKN, Curse of the Dancing Village",76628525
953,22584,1945-01-20,To Have and Have Not,To Have and Have Not,1971307
954,10223,1998-12-11,A Simple Plan,A Simple Plan,6233638
955,108345,1954-02-13,The Command,The Command,31092925
956,10593,1998-11-20,Il fantasma dell'Opera,The Phantom of the Opera,8602643
957,420260,2016-10-08,The Drowning,The Drowning,56123661
958,347026,2016-11-25,A United Kingdom,A United Kingdom,48172889
959,874743,2022-10-07,僕が愛したすべての君へ,To Every You I've Loved Before,73949773
960,11222,1977-06-24,Der amerikanische Freund,The American Friend,318772
961,4235,1969-12-05,Le Clan des Siciliens,The Sicilian Clan,19158255
962,502425,2020-03-06,Escape from Pretoria,Escape from Pretoria,60215801
963,1809,2002-10-11,The Rules of Attraction,The Rules of Attraction,1405221
964,37606,1989-11-17,Valmont,Valmont,2055559
965,862968,2023-10-20,Pain Hustlers,Pain Hustlers,69503547
966,1002338,2023-01-26,Napóleonsskjölin,Operation Napoleon,72943877
967,421131,2017-10-26,The Carmilla Movie,The Carmilla Movie,55679534
968,49096,1978-09-06,愛の亡霊,Empire of Passion,18066436
969,257785,2017-07-13,Tulip Fever,Tulip Fever,42593959
970,625,1984-11-23,The Killing Fields,The Killing Fields,1217079
971,25188,1971-10-03,The Last Picture Show,The Last Picture Show,74868
972,6069,1987-06-12,The Witches of Eastwick,The Witches of Eastwick,5526366
973,306964,2015-10-16,Tales of Halloween,Tales of Halloween,45610388
974,37645,2010-03-23,L'Immortel,22 Bullets,31106274
975,11387,1965-02-15,Lord Jim,Lord Jim,4693134
976,348389,2017-07-06,Stratton,Stratton,47197303
977,30177,1945-02-28,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,4199282
978,293879,1986-12-25,Miss Marple: The Murder at the Vicarage,Miss Marple: The Murder at the Vicarage,1002
979,7342,2002-11-04,Carrie,Carrie,8526754
980,680531,2021-09-12,Le Bal des folles,The Mad Women's Ball,65857001
981,467952,2018-06-22,The Catcher Was a Spy,The Catcher Was a Spy,50355866
982,892120,2021-10-14,Simone,Art of Love,62150510
983,332794,2016-10-12,L'Odyssée,The Odyssey,49059822
984,43436,1949-03-10,Little Women,Little Women,2175640
985,566038,2020-02-25,Last and First Men,Last and First Men,67545239
986,23114,1936-03-06,Little Lord Fauntleroy,Little Lord Fauntleroy,16586081
987,655322,2022-09-23,On the Come Up,On the Come Up,71791927
988,340613,2018-08-02,The Wife,The Wife,52864537
989,6440,2001-12-18,The Shipping News,The Shipping News,8856075
990,12178,2008-03-07,Miss Pettigrew Lives for a Day,Miss Pettigrew Lives for a Day,10353968
991,307946,2015-10-23,I Smile Back,I Smile Back,45286943
992,192,1986-09-24,The Name of the Rose,The Name of the Rose,5788437
993,35717,1999-05-12,Pola X,Pola X,1859592
994,15394,2003-05-02,Owning Mahowny,Owning Mahowny,1244822
995,633844,2021-10-28,鹿の王 ユナと約束の旅,The Deer King,57733615
996,585378,2022-03-04,After Yang,After Yang,60512158
997,590,2002-12-27,The Hours,The Hours,3326435
998,6646,1950-07-19,Treasure Island,Treasure Island,6196826
999,849236,2021-07-15,Бендер: Золото империи,Bender: Gold of the Empire,69318421
1000,460399,2018-01-06,映画 中二病でも恋がしたい! -Take On Me-,"Love, Chunibyo & Other Delusions! Take On Me",57148811
1001,31918,1966-05-25,The Russians Are Coming! The Russians Are Coming!,The Russians Are Coming! The Russians Are Coming!,98506
1002,400650,2018-12-13,Mary Poppins Returns,Mary Poppins Returns,47886328
1003,318917,2015-10-08,Er ist wieder da,Look Who's Back,48563394
1004,14455,2003-01-18,壬生義士伝,When the Last Sword Is Drawn,1304346
1005,45325,1995-12-22,Tom and Huck,Tom and Huck,670514
1006,294795,2016-09-01,The 9th Life of Louis Drax,The 9th Life of Louis Drax,43926532
1007,42532,1971-07-30,Willard,Willard,1693762
1008,655917,2021-06-11,A Perfect Enemy,A Perfect Enemy,72759020
1009,10533,1995-10-13,The Scarlet Letter,The Scarlet Letter,3030582
1010,511817,2022-10-21,Wendell & Wild,Wendell & Wild,62011151
1011,50032,2007-09-23,Stuart: A Life Backwards,Stuart: A Life Backwards,3351654
1012,844416,2023-11-03,Rumble Through the Dark,Rumble Through the Dark,70780486
1013,3509,2006-07-07,A Scanner Darkly,A Scanner Darkly,1611072
1014,287241,2014-09-01,The Unauthorized Saved by the Bell Story,The Unauthorized Saved by the Bell Story,43513446
1015,43258,1956-11-25,Friendly Persuasion,Friendly Persuasion,92580
1016,362585,2017-01-06,傷物語〈Ⅲ冷血篇〉,Kizumonogatari Part 3: Reiketsu,49576635
1017,291264,2016-04-16,The Family Fang,The Family Fang,43334833
1018,249164,2014-08-21,If I Stay,If I Stay,39720840
1019,51880,2009-11-15,Oscar et la dame rose,Oscar and the Lady in Pink,41607458
1020,1002185,2023-09-08,A Million Miles Away,A Million Miles Away,67600374
1021,24634,1981-12-18,Ghost Story,Ghost Story,2887314
1022,2134,1960-05-25,The Time Machine,The Time Machine,2821933
1023,642538,2022-05-28,犬王,Inu-Oh,68616843
1024,17612,2001-01-21,Lost and Delirious,Lost and Delirious,2520368
1025,4480,1986-08-27,Jean de Florette,Jean de Florette,1047407
1026,9922,1997-12-25,The Postman,The Postman,7570243
1027,21634,2009-01-24,Prayers for Bobby,Prayers for Bobby,21034985
1028,284268,2017-05-01,Lundon's Bridge and the Three Keys,Lundon's Bridge and the Three Keys,23528038
1029,508570,2020-08-21,The One and Only Ivan,The One and Only Ivan,50454009
1030,29882,1942-12-04,The Black Swan,The Black Swan,6274712
1031,74295,1983-12-02,Rikos ja rangaistus,Crime and Punishment,8612245
1032,18032,2009-02-06,The Secret of Moonacre,The Secret of Moonacre,14603950
1033,43915,1967-08-25,Fathom,Fathom,21043028
1034,426249,2018-09-20,Lords of Chaos,Lords of Chaos,56583336
1035,492611,2020-01-23,The Turning,The Turning,56700354
1036,593,1972-03-20,Солярис,Solaris,20181213
1037,31682,1957-02-22,The Incredible Shrinking Man,The Incredible Shrinking Man,30086
1038,17898,1985-10-10,Silver Bullet,Silver Bullet,1605227
1039,41003,1990-10-19,White Palace,White Palace,702506
1040,55107,1998-11-14,L'ennui,L'ennui,32769584
1041,16306,1973-12-01,La Planète sauvage,Fantastic Planet,2322506
1042,55787,2011-04-15,Water for Elephants,Water for Elephants,25913752
1043,43867,1937-09-03,The Prisoner of Zenda,The Prisoner of Zenda,9285648
1044,34774,1962-12-01,In Search of the Castaways,In Search of the Castaways,18596291
1045,5336,1976-01-10,Salò o le 120 giornate di Sodoma,"Salò, or the 120 Days of Sodom",28623
1046,10364,1970-06-24,Catch-22,Catch-22,3628560
1047,105734,1983-12-10,P & B,P & B,39867855
1048,2750,2002-02-13,24 Hour Party People,24 Hour Party People,360138
1049,3598,1937-03-03,Lost Horizon,Lost Horizon,61529
1050,44594,2010-03-13,Barry Munday,Barry Munday,26518930
1051,14801,1970-04-08,Colossus: The Forbin Project,Colossus: The Forbin Project,269528
1052,16727,2006-09-02,The Namesake,The Namesake,2973132
1053,4771,2007-09-18,Gone Baby Gone,Gone Baby Gone,5565988
1054,581600,2020-03-06,Spenser Confidential,Spenser Confidential,57771777
1055,15005,2006-10-10,One Night with the King,One Night with the King,36180452
1056,16958,1950-05-12,The Asphalt Jungle,The Asphalt Jungle,894179
1057,11848,1954-12-28,Animal Farm,Animal Farm,6494145
1058,42819,2009-03-21,The City of Your Final Destination,The City of Your Final Destination,11558274
1059,14832,1993-02-20,The Cement Garden,The Cement Garden,31932717
1060,479259,2020-09-18,Lost Girls & Love Hotels,Lost Girls & Love Hotels,64508008
1061,734002,2023-10-13,Chłopi,The Peasants,74489877
1062,660713,2020-10-23,朝が来る,True Mothers,64179635
1063,182560,2015-04-08,Dark Places,Dark Places,45075253
1064,9641,2005-12-21,Cheaper by the Dozen 2,Cheaper by the Dozen 2,1922815
1065,28189,1928-10-04,La Chute de la maison Usher,The Fall of the House of Usher,6271273
1066,479,2000-06-15,Shaft,Shaft,973155
1067,220882,2018-09-20,London Fields,London Fields,40673836
1068,410117,2016-12-12,Lady Macbeth,Lady Macbeth,53255307
1069,35921,1959-04-01,Compulsion,Compulsion,4828849
1070,28440,1981-04-03,Misterio en la isla de los monstruos,Mystery on Monster Island,16473093
1071,287636,2015-10-23,The Sound and the Fury,The Sound and the Fury,42807885
1072,32613,1972-09-30,Pánico en el Transiberiano,Horror Express,2807368
1073,566454,2019-03-06,Le Mystère Henri Pick,The Mystery of Henri Pick,63608569
1074,11120,1986-11-26,The Mosquito Coast,The Mosquito Coast,430780
1075,24748,1963-05-28,Hud,Hud,161880
1076,4481,1986-11-19,Manon des sources,Manon of the Spring,1047447
1077,592656,2020-09-08,Brothers by Blood,Brothers by Blood,57304391
1078,826769,2022-10-11,Rosaline,Rosaline,67598290
1079,37227,1983-11-23,Of Unknown Origin,Of Unknown Origin,24388527
1080,230222,2013-10-17,Tarzan,Tarzan,37249621
1081,335778,2016-02-18,Risen,Risen,46580372
1082,991,1976-03-18,The Man Who Fell to Earth,The Man Who Fell to Earth,4298666
1083,271185,2014-04-19,Ask Me Anything,Ask Me Anything,45220078
1084,49763,1996-11-01,Bad Moon,Bad Moon,2833493
1085,13768,2002-10-11,Tuck Everlasting,Tuck Everlasting,5085987
1086,357786,2016-01-08,傷物語〈Ⅰ鉄血篇〉,Kizumonogatari Part 1: Tekketsu,49576635
1087,259695,2016-12-25,Live by Night,Live by Night,43742204
1088,9869,1992-06-04,Patriot Games,Patriot Games,3499096
1089,11928,2009-06-11,Tetro,Tetro,12537943
1090,392,2000-12-22,Chocolat,Chocolat,1765026
1091,305642,2015-10-29,Ithaca,Ithaca,43387789
1092,615453,2019-07-26,哪吒之魔童降世,Ne Zha,61401046
1093,18196,1977-01-07,The Sentinel,The Sentinel,2010018
1094,334522,2016-02-15,Alone in Berlin,Alone in Berlin,46251627
1095,45609,1997-09-04,The Wings of the Dove,The Wings of the Dove,3751746
1096,591275,2021-07-14,Fear Street: 1666,Fear Street: 1666,66487743
1097,42995,1962-04-12,Experiment in Terror,Experiment in Terror,5501567
1098,16391,1947-05-26,Black Narcissus,Black Narcissus,46757
1099,26175,1952-07-31,Ivanhoe,Ivanhoe,5465083
1100,30285,1996-12-25,The Evening Star,The Evening Star,1693888
1101,43388,1950-11-09,King Solomon's Mines,King Solomon's Mines,9467480
1102,10199,2008-12-18,The Tale of Despereaux,The Tale of Despereaux,12752776
1103,566039,2018-11-09,Christmas with a Prince,Christmas with a Prince,55853567
1104,10803,1976-06-23,Logan's Run,Logan's Run,5871867
1105,11156,2009-04-22,Coco avant Chanel,Coco Before Chanel,22507490
1106,532710,2022-05-12,Firestarter,Firestarter,63808340
1107,12229,1998-12-31,The Acid House,The Acid House,4941269
1108,17657,1968-10-23,Ice Station Zebra,Ice Station Zebra,8641297
1109,28730,2002-12-07,Live from Baghdad,Live from Baghdad,438402
1110,30949,1998-02-20,Palmetto,Palmetto,2889278
1111,28784,1960-04-10,Hell Is a City,Hell Is a City,4241641
1112,43836,1939-07-13,The Man in the Iron Mask,The Man in the Iron Mask,9562999
1113,789,1966-11-18,Ostře sledované vlaky,Closely Watched Trains,2571294
1114,433252,2017-09-29,Our Souls at Night,Our Souls at Night,51586480
1115,31676,1990-10-05,Desperate Hours,Desperate Hours,3133545
1116,158928,2003-05-04,The Roman Spring of Mrs. Stone,The Roman Spring of Mrs. Stone,10982348
1117,28145,1969-12-10,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?",217776
1118,527382,2020-04-17,Bad Therapy,Bad Therapy,63342592
1119,416051,2017-11-01,D'après une histoire vraie,Based on a True Story,53898602
1120,274,1991-02-14,The Silence of the Lambs,The Silence of the Lambs,77591744
1121,963,1941-10-18,The Maltese Falcon,The Maltese Falcon,4593958
1122,44916,1963-05-16,Spencer's Mountain,Spencer's Mountain,3715696
1123,152745,2013-10-09,As I Lay Dying,As I Lay Dying,39168218
1124,228194,2014-08-06,The Hundred-Foot Journey,The Hundred-Foot Journey,39689009
1125,43751,1976-04-26,¿Quién puede matar a un niño?,Who Can Kill a Child?,12415647
1126,683127,2021-02-03,アーヤと魔女,Earwig and the Witch,64305906
1127,257,2005-09-23,Oliver Twist,Oliver Twist,2507687
1128,34723,1993-04-02,The Adventures of Huck Finn,The Adventures of Huck Finn,6819976
1129,43893,1935-04-20,Les Misérables,Les Misérables,61491
1130,773569,2021-01-08,緝魂,The Soul,61083241
1131,30941,1971-06-17,The Anderson Tapes,The Anderson Tapes,5084872
1132,42135,1982-09-08,Querelle,Querelle,183575
1133,10320,2005-03-10,The Ring Two,The Ring Two,30871261
1134,843843,2023-12-06,Soudain seuls,Suddenly,75975058
1135,35200,1976-06-28,The Return of a Man Called Horse,The Return of a Man Called Horse,5474325
1136,15497,1949-12-21,Twelve O'Clock High,Twelve O'Clock High,76402
1137,664332,2022-02-24,गंगूबाई काठियावाड़ी,Gangubai Kathiawadi,62595268
1138,2742,1991-12-27,Naked Lunch,Naked Lunch,307690
1139,428399,2017-10-20,Cold Skin,Cold Skin,55528592
1140,397837,2017-03-02,Before I Fall,Before I Fall,49017444
1141,262338,2014-08-12,Good People,Good People,39433163
1142,10787,1933-11-03,The Invisible Man,The Invisible Man,1605299
1143,11835,2007-08-31,Death Sentence,Death Sentence,8867686
1144,505225,2020-02-14,The Last Thing He Wanted,The Last Thing He Wanted,56625239
1145,1907,2000-02-03,The Beach,The Beach,4802267
1146,435577,2017-12-25,Den 12. mann,The 12th Man,57527731
1147,24559,1972-03-15,Slaughterhouse-Five,Slaughterhouse-Five,2917039
1148,45578,1949-01-20,A Letter to Three Wives,A Letter to Three Wives,80923
1149,793269,2022-01-07,The Tiger Rising,The Tiger Rising,66319034
1150,10003,1997-04-03,The Saint,The Saint,1567200
1151,279641,2016-03-04,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,48662656
1152,95610,2016-09-14,Bridget Jones's Baby,Bridget Jones's Baby,47438451
1153,45218,1951-09-10,The River,The River,3654204
1154,28257,1931-05-23,The Maltese Falcon,The Maltese Falcon,4593920
1155,44853,2000-12-29,The Claim,The Claim,2585223
1156,28307,1982-06-09,Hammett,Hammett,3607032
1157,10955,2002-09-02,Ripley's Game,Ripley's Game,5823793
1158,36815,1965-09-16,The Agony and the Ecstasy,The Agony and the Ecstasy,2571821
1159,17645,1945-12-25,Leave Her to Heaven,Leave Her to Heaven,181353
1160,46878,1978-07-14,The Swarm,The Swarm,1784755
1161,10436,1993-09-10,The Age of Innocence,The Age of Innocence,5836236
1162,8092,1993-04-09,This Boy's Life,This Boy's Life,6417754
1163,179144,2013-05-21,La grande bellezza,The Great Beauty,38695726
1164,317557,2016-09-23,Queen of Katwe,Queen of Katwe,47545165
1165,31965,1968-05-17,Witchfinder General,Witchfinder General,1306774
1166,736918,2022-11-24,The Noel Diary,The Noel Diary,72067971
1167,10606,1984-10-05,The Philadelphia Experiment,The Philadelphia Experiment,666026
1168,769364,2021-09-03,We Need to Do Something,We Need to Do Something,65742960
1169,14112,2002-10-18,Auto Focus,Auto Focus,2798426
1170,48266,2004-05-19,Ma mère,My Mother,13535665
1171,4641,2006-07-21,Read It and Weep,Read It and Weep,5041941
1172,11015,1997-01-10,The Relic,The Relic,2374501
1173,520900,2019-11-07,The Personal History of David Copperfield,The Personal History of David Copperfield,56589029
1174,317091,2017-11-07,November Criminals,November Criminals,46298848
1175,16182,1989-12-24,The Woman in Black,The Woman in Black,11646959
1176,16380,1951-09-14,When Worlds Collide,When Worlds Collide,5859950
1177,11040,1970-12-23,Little Big Man,Little Big Man,683486
1178,269495,2014-01-10,Ei kiitos,No Thank You,26909372
1179,43516,1943-12-21,The Song of Bernadette,The Song of Bernadette,77672
1180,560204,2020-05-05,Arkansas,Arkansas,63213758
1181,11654,1983-04-29,The Hunger,The Hunger,1139763
1182,820912,2022-07-01,Persuasion,Persuasion,67451376
1183,29578,1976-10-24,The Seven-Per-Cent Solution,The Seven-Per-Cent Solution,26583800
1184,36758,1996-10-17,The Portrait of a Lady,The Portrait of a Lady,887135
1185,31906,1971-01-23,The Beguiled,The Beguiled,1186395
1186,24518,1954-02-19,"The Long, Long Trailer","The Long, Long Trailer",2268241
1187,40867,1957-08-29,The Pajama Game,The Pajama Game,13076317
1188,49022,2011-05-05,Something Borrowed,Something Borrowed,29783609
1189,8326,2003-04-18,Holes,Holes,5511248
1190,105596,1961-10-04,Les Trois Mousquetaires (1ère époque) Les Ferrets de la Reine,The Fighting Musketeers,73169431
1191,12496,2002-11-02,たそがれ清兵衛,The Twilight Samurai,1686720
1192,25673,1951-06-12,A Place in the Sun,A Place in the Sun,2300167
1193,596,1940-03-15,The Grapes of Wrath,The Grapes of Wrath,4350811
1194,32030,1980-09-26,Hopscotch,Hopscotch,563040
1195,28774,1989-11-10,Communion,Communion,9358857
1196,13765,1970-11-05,Scrooge,Scrooge,1090241
1197,10280,1996-10-25,Thinner,Thinner,3434688
1198,75877,1984-04-04,Los santos inocentes,The Holy Innocents,14025121
1199,35412,1959-12-16,On the Beach,On the Beach,10705512
1200,10363,1960-03-10,Plein soleil,Purple Noon,1279798
1201,417812,2018-09-23,Wildlife,Wildlife,52148030
1202,11219,1955-10-03,The Trouble with Harry,The Trouble with Harry,579127
